37,2	--	36,8	--	69,8	19/11/2020	15:04:52
37,3	--	36,8	--	69,7	19/11/2020	15:04:57
37,3	--	36,9	--	69,7	19/11/2020	15:05:02
37,3	--	36,9	--	69,8	19/11/2020	15:05:07
37,2	--	36,9	--	70,4	19/11/2020	15:05:12
37,1	--	36,9	--	70,7	19/11/2020	15:05:17
37,1	--	36,9	--	70,7	19/11/2020	15:05:22
37,1	--	36,9	--	70,5	19/11/2020	15:05:27
37	--	36,8	--	70,7	19/11/2020	15:05:32
37,1	--	36,8	--	70,9	19/11/2020	15:05:37
37,1	--	36,8	--	70,7	19/11/2020	15:05:42
37,2	--	36,8	--	70,4	19/11/2020	15:05:47
37,2	--	36,8	--	70,3	19/11/2020	15:05:52
37,3	--	36,8	--	70,3	19/11/2020	15:05:57
37,3	--	36,9	--	70,2	19/11/2020	15:06:02
37,3	--	36,9	--	70,5	19/11/2020	15:06:07
37,3	--	36,9	--	70,5	19/11/2020	15:06:12
37,3	--	36,9	--	70	19/11/2020	15:06:17
37,3	--	36,9	--	70,1	19/11/2020	15:06:22
37,4	--	37	--	70,1	19/11/2020	15:06:27
37,4	--	37	--	69,8	19/11/2020	15:06:32
37,4	--	37	--	69,5	19/11/2020	15:06:37
37,4	--	37	--	69,7	19/11/2020	15:06:42
37,4	--	37	--	69,9	19/11/2020	15:06:47
37,4	--	37	--	70	19/11/2020	15:06:52
37,3	--	36,9	--	70,1	19/11/2020	15:06:57
37,3	--	36,9	--	70,3	19/11/2020	15:07:02
37,3	--	36,9	--	70,5	19/11/2020	15:07:07
37,3	--	36,9	--	70,2	19/11/2020	15:07:12
37,3	--	36,9	--	69,9	19/11/2020	15:07:17
37,4	--	36,9	--	70	19/11/2020	15:07:22
37,4	--	36,9	--	69,7	19/11/2020	15:07:27
37,4	--	36,9	--	69,5	19/11/2020	15:07:32
37,4	--	36,9	--	69,7	19/11/2020	15:07:37
37,4	--	36,9	--	70,1	19/11/2020	15:07:42
37,4	--	36,9	--	70,3	19/11/2020	15:07:47
37,3	--	36,9	--	70,6	19/11/2020	15:07:52
37,3	--	36,9	--	70,5	19/11/2020	15:07:57
37,2	--	36,8	--	70,1	19/11/2020	15:08:02
37,2	--	36,8	--	70,1	19/11/2020	15:08:07
37,2	--	36,9	--	70,2	19/11/2020	15:08:12
37,2	--	36,9	--	70	19/11/2020	15:08:17
37,3	--	36,9	--	69,5	19/11/2020	15:08:22
37,4	--	36,9	--	69,5	19/11/2020	15:08:27
37,4	--	36,9	--	69,7	19/11/2020	15:08:32
37,4	--	36,9	--	69,8	19/11/2020	15:08:37
37,4	--	36,9	--	70,2	19/11/2020	15:08:42
37,4	--	36,9	--	70,3	19/11/2020	15:08:47
37,5	--	36,9	--	70,2	19/11/2020	15:08:52
37,5	--	36,8	--	70,1	19/11/2020	15:08:57
37,4	--	36,8	--	70	19/11/2020	15:09:02
37,5	--	36,8	--	69,9	19/11/2020	15:09:07
37,5	--	36,9	--	69,8	19/11/2020	15:09:12
37,5	--	36,9	--	69,7	19/11/2020	15:09:17
37,5	--	36,9	--	69,4	19/11/2020	15:09:22
37,4	--	36,9	--	69,3	19/11/2020	15:09:27
37,3	--	36,9	--	70,2	19/11/2020	15:09:32
37,3	--	36,9	--	70,5	19/11/2020	15:09:37
37,3	--	36,9	--	70,6	19/11/2020	15:09:42
37,2	--	36,9	--	70,5	19/11/2020	15:09:47
37,2	--	36,9	--	70,6	19/11/2020	15:09:52
37,2	--	36,9	--	70,3	19/11/2020	15:09:57
37,2	--	36,9	--	70	19/11/2020	15:10:02
37,3	--	36,9	--	70,2	19/11/2020	15:10:07
37,3	--	36,9	--	70,1	19/11/2020	15:10:12
37,3	--	36,9	--	69,9	19/11/2020	15:10:17
37,4	--	36,9	--	70,1	19/11/2020	15:10:22
37,4	--	36,9	--	69,9	19/11/2020	15:10:27
37,4	--	36,9	--	69,9	19/11/2020	15:10:32
37,4	--	37	--	69,6	19/11/2020	15:10:37
37,3	--	36,9	--	69,5	19/11/2020	15:10:42
37,3	--	36,9	--	69,7	19/11/2020	15:10:47
37,3	--	36,9	--	69,7	19/11/2020	15:10:52
37,3	--	36,9	--	69,8	19/11/2020	15:10:57
37,3	--	36,9	--	70,1	19/11/2020	15:11:02
37,2	--	36,8	--	69,8	19/11/2020	15:11:07
37,3	--	36,8	--	69,8	19/11/2020	15:11:12
37,3	--	36,8	--	69,8	19/11/2020	15:11:17
37,3	--	36,8	--	69,7	19/11/2020	15:11:22
37,3	--	36,8	--	69,8	19/11/2020	15:11:27
37,3	--	36,9	--	69,8	19/11/2020	15:11:32
37,2	--	36,9	--	70,1	19/11/2020	15:11:37
37,2	--	36,8	--	70,6	19/11/2020	15:11:42
37,1	--	36,8	--	70,7	19/11/2020	15:11:47
37,1	--	36,8	--	70,5	19/11/2020	15:11:52
37,1	--	36,8	--	70,3	19/11/2020	15:11:57
37,1	--	36,8	--	70,6	19/11/2020	15:12:02
37,1	--	36,8	--	70,7	19/11/2020	15:12:07
37,1	--	36,8	--	70,4	19/11/2020	15:12:12
37,2	--	36,9	--	70,2	19/11/2020	15:12:17
37,3	--	36,9	--	70,2	19/11/2020	15:12:22
37,3	--	36,9	--	70,2	19/11/2020	15:12:27
37,3	--	36,9	--	69,8	19/11/2020	15:12:32
37,4	--	36,9	--	69,6	19/11/2020	15:12:37
37,4	--	36,9	--	69,8	19/11/2020	15:12:42
37,4	--	37	--	69,9	19/11/2020	15:12:47
37,3	--	36,9	--	70,5	19/11/2020	15:12:52
37,3	--	36,9	--	70,5	19/11/2020	15:12:57
37,3	--	36,9	--	70,2	19/11/2020	15:13:02
37,3	--	36,8	--	70,2	19/11/2020	15:13:07
37,3	--	36,8	--	70,3	19/11/2020	15:13:12
37,3	--	36,8	--	70,3	19/11/2020	15:13:17
37,3	--	36,8	--	70,4	19/11/2020	15:13:22
37,4	--	36,8	--	70,2	19/11/2020	15:13:27
37,4	--	36,9	--	70,1	19/11/2020	15:13:32
37,4	--	36,9	--	69,9	19/11/2020	15:13:37
37,4	--	37	--	69,8	19/11/2020	15:13:42
37,5	--	37	--	69,8	19/11/2020	15:13:47
37,6	--	37	--	69,7	19/11/2020	15:13:52
37,6	--	37	--	69,8	19/11/2020	15:13:57
37,6	--	37	--	69,7	19/11/2020	15:14:02
37,5	--	37	--	70	19/11/2020	15:14:07
37,3	--	36,9	--	71,6	19/11/2020	15:14:12
37,2	--	36,8	--	72,2	19/11/2020	15:14:17
37,1	--	36,8	--	72,1	19/11/2020	15:14:22
37	--	36,8	--	72	19/11/2020	15:14:27
37	--	36,7	--	71,9	19/11/2020	15:14:32
36,9	--	36,7	--	71,7	19/11/2020	15:14:37
37	--	36,7	--	71,9	19/11/2020	15:14:42
37	--	36,7	--	72,1	19/11/2020	15:14:47
37,1	--	36,8	--	71,8	19/11/2020	15:14:52
37,2	--	36,8	--	71,8	19/11/2020	15:14:57
37,2	--	36,8	--	71,7	19/11/2020	15:15:02
37,2	--	36,8	--	71,5	19/11/2020	15:15:07
37,3	--	36,8	--	71,4	19/11/2020	15:15:12
37,3	--	36,8	--	71,5	19/11/2020	15:15:17
37,3	--	36,9	--	71,5	19/11/2020	15:15:22
37,3	--	36,8	--	71,3	19/11/2020	15:15:27
37,4	--	36,9	--	71,1	19/11/2020	15:15:32
37,4	--	36,9	--	71	19/11/2020	15:15:37
37,4	--	36,9	--	70,9	19/11/2020	15:15:42
37,4	--	36,9	--	70,9	19/11/2020	15:15:47
37,4	--	36,9	--	70,9	19/11/2020	15:15:52
37,4	--	36,9	--	70,5	19/11/2020	15:15:57
37,5	--	37	--	70,5	19/11/2020	15:16:02
37,4	--	37	--	70,6	19/11/2020	15:16:07
37,5	--	37	--	70,7	19/11/2020	15:16:12
37,5	--	37	--	70,5	19/11/2020	15:16:17
37,5	--	37	--	70,1	19/11/2020	15:16:22
37,5	--	37	--	70,2	19/11/2020	15:16:27
37,5	--	37	--	70	19/11/2020	15:16:32
37,4	--	37	--	69,9	19/11/2020	15:16:37
37,4	--	37	--	70,1	19/11/2020	15:16:42
37,4	--	37	--	69,8	19/11/2020	15:16:47
37,4	--	37	--	70	19/11/2020	15:16:52
37,4	--	37	--	70	19/11/2020	15:16:57
37,4	--	37	--	69,9	19/11/2020	15:17:02
37,4	--	37	--	70	19/11/2020	15:17:07
37,4	--	37	--	69,7	19/11/2020	15:17:12
37,4	--	37	--	69,6	19/11/2020	15:17:17
37,4	--	37	--	69,5	19/11/2020	15:17:22
37,4	--	37	--	69,6	19/11/2020	15:17:27
37,4	--	37	--	69,4	19/11/2020	15:17:32
37,3	--	37	--	69,3	19/11/2020	15:17:37
37,4	--	37	--	69,3	19/11/2020	15:17:42
37,4	--	36,9	--	69,2	19/11/2020	15:17:47
37,4	--	36,9	--	69,2	19/11/2020	15:17:52
37,4	--	36,9	--	69,4	19/11/2020	15:17:57
37,4	--	36,9	--	69,1	19/11/2020	15:18:02
37,4	--	36,9	--	69	19/11/2020	15:18:07
37,4	--	36,9	--	68,9	19/11/2020	15:18:12
37,4	--	36,9	--	68,7	19/11/2020	15:18:17
37,4	--	36,9	--	68,7	19/11/2020	15:18:22
37,4	--	36,9	--	68,8	19/11/2020	15:18:27
37,4	--	36,9	--	68,6	19/11/2020	15:18:32
37,4	--	36,9	--	68,7	19/11/2020	15:18:37
37,4	--	36,9	--	68,5	19/11/2020	15:18:42
37,5	--	36,9	--	68,4	19/11/2020	15:18:47
37,5	--	36,9	--	68,6	19/11/2020	15:18:52
37,6	--	36,9	--	68,5	19/11/2020	15:18:57
37,5	--	36,9	--	68,2	19/11/2020	15:19:02
37,5	--	37	--	68,3	19/11/2020	15:19:07
37,4	--	36,9	--	68,1	19/11/2020	15:19:12
37,4	--	37	--	67,8	19/11/2020	15:19:17
37,4	--	37	--	68	19/11/2020	15:19:22
37,3	--	36,9	--	68,4	19/11/2020	15:19:27
37,2	--	36,8	--	69,3	19/11/2020	15:19:32
37,2	--	36,8	--	69,6	19/11/2020	15:19:37
37,2	--	36,7	--	69,8	19/11/2020	15:19:42
37,2	--	36,7	--	69,7	19/11/2020	15:19:47
37,1	--	36,7	--	69,5	19/11/2020	15:19:52
37,1	--	36,6	--	69,4	19/11/2020	15:19:57
37,2	--	36,6	--	69,5	19/11/2020	15:20:02
37,2	--	36,6	--	69,5	19/11/2020	15:20:07
37,2	--	36,7	--	69,9	19/11/2020	15:20:12
37,1	--	36,7	--	70,2	19/11/2020	15:20:17
37,1	--	36,7	--	70,3	19/11/2020	15:20:22
37,1	--	36,7	--	70,2	19/11/2020	15:20:27
37,1	--	36,7	--	70,1	19/11/2020	15:20:32
37,1	--	36,7	--	69,9	19/11/2020	15:20:37
37,1	--	36,7	--	69,7	19/11/2020	15:20:42
37,1	--	36,8	--	69,8	19/11/2020	15:20:47
37,2	--	36,8	--	69,8	19/11/2020	15:20:52
37,2	--	36,8	--	70,2	19/11/2020	15:20:57
37,2	--	36,7	--	70,4	19/11/2020	15:21:02
37,1	--	36,7	--	70,4	19/11/2020	15:21:07
37,2	--	36,7	--	70,5	19/11/2020	15:21:12
37,1	--	36,7	--	70,6	19/11/2020	15:21:17
37,2	--	36,7	--	70,3	19/11/2020	15:21:22
37,1	--	36,7	--	70	19/11/2020	15:21:27
37,2	--	36,8	--	70,2	19/11/2020	15:21:32
37,2	--	36,8	--	70,1	19/11/2020	15:21:37
37,2	--	36,8	--	69,9	19/11/2020	15:21:42
37,3	--	36,8	--	69,8	19/11/2020	15:21:47
37,3	--	36,9	--	69,8	19/11/2020	15:21:52
37,3	--	36,9	--	69,6	19/11/2020	15:21:58
37,4	--	36,9	--	69,7	19/11/2020	15:22:02
37,3	--	36,9	--	69,6	19/11/2020	15:22:07
37,3	--	36,8	--	69,9	19/11/2020	15:22:12
37,3	--	36,8	--	70,5	19/11/2020	15:22:17
37,3	--	36,8	--	70,6	19/11/2020	15:22:22
37,2	--	36,8	--	70,5	19/11/2020	15:22:27
37,2	--	36,8	--	70,7	19/11/2020	15:22:32
37,2	--	36,7	--	70,3	19/11/2020	15:22:37
37,2	--	36,8	--	70,1	19/11/2020	15:22:42
37,2	--	36,8	--	70,2	19/11/2020	15:22:47
37,2	--	36,8	--	70,3	19/11/2020	15:22:52
37,3	--	36,9	--	70,3	19/11/2020	15:22:57
37,4	--	36,9	--	70,3	19/11/2020	15:23:02
37,4	--	36,9	--	70	19/11/2020	15:23:07
37,5	--	36,9	--	69,8	19/11/2020	15:23:12
37,5	--	37	--	69,7	19/11/2020	15:23:17
37,5	--	37	--	69,8	19/11/2020	15:23:22
37,5	--	37	--	69,9	19/11/2020	15:23:27
37,4	--	37,1	--	70,4	19/11/2020	15:23:32
37,3	--	37	--	72,1	19/11/2020	15:23:37
37,1	--	36,9	--	73,3	19/11/2020	15:23:42
37	--	36,8	--	73,2	19/11/2020	15:23:47
36,9	--	36,7	--	73,3	19/11/2020	15:23:52
36,8	--	36,6	--	73,2	19/11/2020	15:23:57
36,8	--	36,5	--	73,1	19/11/2020	15:24:02
36,8	--	36,5	--	73,1	19/11/2020	15:24:07
37	--	36,5	--	72,8	19/11/2020	15:24:13
37,1	--	36,6	--	72,9	19/11/2020	15:24:17
37,2	--	36,7	--	73,2	19/11/2020	15:24:22
37,3	--	36,7	--	73,1	19/11/2020	15:24:27
37,3	--	36,8	--	72,7	19/11/2020	15:24:33
37,3	--	36,8	--	72,4	19/11/2020	15:24:38
37,3	--	36,8	--	72,7	19/11/2020	15:24:42
37,3	--	36,8	--	72,8	19/11/2020	15:24:47
37,3	--	36,8	--	72,5	19/11/2020	15:24:53
37,3	--	36,8	--	72,3	19/11/2020	15:24:57
37,3	--	36,8	--	72	19/11/2020	15:25:02
37,3	--	36,8	--	72	19/11/2020	15:25:08
37,3	--	36,9	--	72,4	19/11/2020	15:25:12
37,3	--	36,9	--	72,2	19/11/2020	15:25:17
37,3	--	36,9	--	71,7	19/11/2020	15:25:22
37,4	--	37	--	71,8	19/11/2020	15:25:27
37,3	--	37	--	71,5	19/11/2020	15:25:32
37,3	--	37	--	71,5	19/11/2020	15:25:38
37,3	--	37	--	71,4	19/11/2020	15:25:42
37,4	--	37	--	71,5	19/11/2020	15:25:48
37,4	--	37	--	71,3	19/11/2020	15:25:52
37,4	--	37	--	71,1	19/11/2020	15:25:57
37,4	--	37	--	71,4	19/11/2020	15:26:03
37,5	--	37	--	71,3	19/11/2020	15:26:07
37,5	--	37	--	71	19/11/2020	15:26:12
37,5	--	37	--	70,8	19/11/2020	15:26:17
37,5	--	37	--	71	19/11/2020	15:26:22
37,5	--	37	--	70,8	19/11/2020	15:26:28
37,6	--	37	--	70,7	19/11/2020	15:26:32
37,5	--	37	--	70,6	19/11/2020	15:26:37
37,5	--	37	--	70,3	19/11/2020	15:26:42
37,5	--	37	--	70,3	19/11/2020	15:26:47
37,6	--	37	--	70,4	19/11/2020	15:26:53
37,5	--	37	--	70,3	19/11/2020	15:26:57
37,6	--	37	--	70,3	19/11/2020	15:27:03
37,6	--	37	--	70,1	19/11/2020	15:27:07
37,6	--	37	--	70,1	19/11/2020	15:27:12
37,5	--	37	--	69,9	19/11/2020	15:27:17
37,5	--	37	--	69,9	19/11/2020	15:27:22
37,5	--	37	--	69,9	19/11/2020	15:27:27
37,5	--	37	--	69,7	19/11/2020	15:27:32
37,4	--	36,9	--	70,1	19/11/2020	15:27:37
37,4	--	36,9	--	69,8	19/11/2020	15:27:42
37,4	--	36,9	--	69,7	19/11/2020	15:27:47
37,4	--	36,9	--	69,5	19/11/2020	15:27:52
37,4	--	36,9	--	69,6	19/11/2020	15:27:57
37,3	--	36,9	--	69,5	19/11/2020	15:28:02
37,4	--	36,9	--	69,3	19/11/2020	15:28:07
37,4	--	36,9	--	69,2	19/11/2020	15:28:12
37,3	--	36,9	--	69,2	19/11/2020	15:28:17
37,3	--	36,9	--	69	19/11/2020	15:28:22
37,3	--	36,9	--	68,8	19/11/2020	15:28:27
37,3	--	36,9	--	68,8	19/11/2020	15:28:32
37,3	--	36,8	--	68,7	19/11/2020	15:28:37
37,4	--	36,8	--	68,8	19/11/2020	15:28:42
37,4	--	36,8	--	69	19/11/2020	15:28:47
37,4	--	36,8	--	68,9	19/11/2020	15:28:52
37,4	--	36,8	--	68,6	19/11/2020	15:28:57
37,4	--	36,9	--	68,8	19/11/2020	15:29:02
37,4	--	36,9	--	68,8	19/11/2020	15:29:07
37,3	--	36,9	--	68,5	19/11/2020	15:29:12
37,3	--	36,9	--	68,3	19/11/2020	15:29:17
37,3	--	36,9	--	68,1	19/11/2020	15:29:22
37,4	--	36,9	--	68,2	19/11/2020	15:29:27
37,4	--	36,8	--	68,2	19/11/2020	15:29:33
37,4	--	36,8	--	68,4	19/11/2020	15:29:37
37,4	--	36,8	--	68,2	19/11/2020	15:29:42
37,4	--	36,8	--	67,9	19/11/2020	15:29:47
37,4	--	36,8	--	67,9	19/11/2020	15:29:52
37,3	--	36,8	--	67,9	19/11/2020	15:29:58
37,3	--	36,8	--	68,4	19/11/2020	15:30:03
37,2	--	36,7	--	69	19/11/2020	15:30:07
37,2	--	36,7	--	69	19/11/2020	15:30:13
37,2	--	36,7	--	69	19/11/2020	15:30:17
37,2	--	36,7	--	69	19/11/2020	15:30:23
37,1	--	36,7	--	69	19/11/2020	15:30:27
37,1	--	36,7	--	69,1	19/11/2020	15:30:33
37,1	--	36,7	--	69,2	19/11/2020	15:30:37
37,1	--	36,7	--	69,1	19/11/2020	15:30:43
37,1	--	36,7	--	69,3	19/11/2020	15:30:48
37,1	--	36,7	--	69,4	19/11/2020	15:30:52
37,1	--	36,7	--	69,3	19/11/2020	15:30:58
37,1	--	36,8	--	69,6	19/11/2020	15:31:02
37,1	--	36,8	--	69,2	19/11/2020	15:31:08
37,1	--	36,8	--	69	19/11/2020	15:31:12
37,2	--	36,8	--	69,2	19/11/2020	15:31:18
37,2	--	36,8	--	69,5	19/11/2020	15:31:22
37,1	--	36,8	--	70	19/11/2020	15:31:27
37,1	--	36,8	--	69,9	19/11/2020	15:31:32
37,1	--	36,8	--	69,9	19/11/2020	15:31:38
37,1	--	36,8	--	69,9	19/11/2020	15:31:42
37,1	--	36,8	--	69,8	19/11/2020	15:31:47
37,1	--	36,8	--	69,6	19/11/2020	15:31:52
37,1	--	36,8	--	69,8	19/11/2020	15:31:57
37,1	--	36,7	--	70,2	19/11/2020	15:32:03
37,1	--	36,7	--	70,3	19/11/2020	15:32:07
37,2	--	36,7	--	70,3	19/11/2020	15:32:12
37,3	--	36,7	--	70,4	19/11/2020	15:32:17
37,3	--	36,7	--	70,2	19/11/2020	15:32:23
37,3	--	36,7	--	69,9	19/11/2020	15:32:27
37,3	--	36,8	--	70,1	19/11/2020	15:32:32
37,3	--	36,8	--	69,9	19/11/2020	15:32:37
37,3	--	36,8	--	69,6	19/11/2020	15:32:42
37,3	--	36,8	--	69,6	19/11/2020	15:32:48
37,3	--	36,9	--	69,7	19/11/2020	15:32:53
37,3	--	36,8	--	70	19/11/2020	15:32:58
37,3	--	36,8	--	70,1	19/11/2020	15:33:03
37,3	--	36,8	--	70,3	19/11/2020	15:33:07
37,2	--	36,8	--	70	19/11/2020	15:33:12
37,3	--	36,8	--	70	19/11/2020	15:33:17
37,3	--	36,8	--	70	19/11/2020	15:33:22
37,3	--	36,8	--	70,1	19/11/2020	15:33:27
37,3	--	36,8	--	70,1	19/11/2020	15:33:33
37,4	--	36,8	--	70	19/11/2020	15:33:37
37,4	--	36,8	--	69,9	19/11/2020	15:33:42
37,4	--	36,8	--	69,8	19/11/2020	15:33:48
37,4	--	36,9	--	69,9	19/11/2020	15:33:53
37,4	--	36,9	--	69,8	19/11/2020	15:33:57
37,5	--	36,9	--	69,5	19/11/2020	15:34:03
37,4	--	36,9	--	69,4	19/11/2020	15:34:07
37,4	--	36,9	--	69,5	19/11/2020	15:34:13
37,4	--	36,9	--	70	19/11/2020	15:34:18
37,4	--	36,9	--	70	19/11/2020	15:34:22
37,4	--	36,9	--	70	19/11/2020	15:34:27
37,3	--	36,9	--	70,1	19/11/2020	15:34:32
37,3	--	36,9	--	69,9	19/11/2020	15:34:38
37,4	--	36,9	--	69,8	19/11/2020	15:34:43
37,4	--	36,9	--	69,8	19/11/2020	15:34:47
37,3	--	36,9	--	70	19/11/2020	15:34:52
37,4	--	36,9	--	70,2	19/11/2020	15:34:57
37,3	--	36,9	--	70,6	19/11/2020	15:35:02
37,3	--	36,9	--	70,7	19/11/2020	15:35:07
37,3	--	36,9	--	70,6	19/11/2020	15:35:13
37,2	--	36,8	--	70,2	19/11/2020	15:35:18
37,2	--	36,8	--	70,2	19/11/2020	15:35:22
37,3	--	36,8	--	70,3	19/11/2020	15:35:27
37,3	--	36,8	--	69,9	19/11/2020	15:35:33
37,3	--	36,8	--	69,9	19/11/2020	15:35:37
37,4	--	36,9	--	70,1	19/11/2020	15:35:42
37,4	--	36,9	--	70,1	19/11/2020	15:35:48
37,5	--	36,9	--	70	19/11/2020	15:35:53
37,4	--	36,9	--	69,8	19/11/2020	15:35:57
37,4	--	36,9	--	69,4	19/11/2020	15:36:03
37,5	--	36,9	--	69,5	19/11/2020	15:36:08
37,5	--	36,9	--	69,8	19/11/2020	15:36:13
37,4	--	36,9	--	70	19/11/2020	15:36:17
37,4	--	36,8	--	70,2	19/11/2020	15:36:22
37,4	--	36,8	--	70	19/11/2020	15:36:28
37,4	--	36,8	--	70	19/11/2020	15:36:33
37,3	--	36,8	--	69,8	19/11/2020	15:36:37
37,3	--	36,8	--	69,8	19/11/2020	15:36:43
37,4	--	36,9	--	70	19/11/2020	15:36:47
37,4	--	36,9	--	70	19/11/2020	15:36:52
37,4	--	36,9	--	69,9	19/11/2020	15:36:58
37,4	--	36,9	--	69,5	19/11/2020	15:37:03
37,5	--	36,9	--	69,4	19/11/2020	15:37:08
37,4	--	36,9	--	69,8	19/11/2020	15:37:13
37,4	--	36,9	--	70,1	19/11/2020	15:37:18
37,4	--	36,9	--	70,2	19/11/2020	15:37:22
37,3	--	36,9	--	70	19/11/2020	15:37:28
37,3	--	36,9	--	69,7	19/11/2020	15:37:33
37,3	--	36,9	--	70	19/11/2020	15:37:37
37,3	--	36,9	--	70	19/11/2020	15:37:42
37,4	--	36,9	--	70	19/11/2020	15:37:48
37,3	--	36,9	--	70	19/11/2020	15:37:53
37,4	--	36,9	--	69,9	19/11/2020	15:37:57
37,4	--	37	--	69,5	19/11/2020	15:38:02
37,4	--	36,9	--	69,6	19/11/2020	15:38:08
37,4	--	36,9	--	69,6	19/11/2020	15:38:13
37,4	--	36,9	--	69,8	19/11/2020	15:38:17
37,4	--	36,9	--	70,2	19/11/2020	15:38:23
37,4	--	36,9	--	70,3	19/11/2020	15:38:28
37,4	--	36,9	--	70	19/11/2020	15:38:32
37,4	--	36,8	--	69,8	19/11/2020	15:38:37
37,4	--	36,9	--	69,7	19/11/2020	15:38:43
37,4	--	36,8	--	69,7	19/11/2020	15:38:47
37,4	--	36,8	--	69,7	19/11/2020	15:38:53
37,5	--	36,8	--	69,8	19/11/2020	15:38:57
37,4	--	36,8	--	70,1	19/11/2020	15:39:03
37,4	--	36,8	--	70,7	19/11/2020	15:39:08
37,3	--	36,8	--	70,7	19/11/2020	15:39:13
37,3	--	36,8	--	70,4	19/11/2020	15:39:18
37,3	--	36,8	--	70,4	19/11/2020	15:39:23
37,4	--	36,8	--	70,6	19/11/2020	15:39:27
37,3	--	36,8	--	70,1	19/11/2020	15:39:32
37,3	--	36,8	--	70,1	19/11/2020	15:39:38
37,4	--	36,8	--	70,1	19/11/2020	15:39:43
37,4	--	36,8	--	70	19/11/2020	15:39:48
37,5	--	36,8	--	70,1	19/11/2020	15:39:52
37,5	--	36,8	--	69,8	19/11/2020	15:39:58
37,5	--	36,8	--	69,4	19/11/2020	15:40:03
37,5	--	36,8	--	69,7	19/11/2020	15:40:08
37,5	--	36,8	--	69,8	19/11/2020	15:40:13
37,4	--	36,8	--	70,3	19/11/2020	15:40:17
37,4	--	36,8	--	70,7	19/11/2020	15:40:23
37,3	--	36,8	--	70,5	19/11/2020	15:40:28
37,3	--	36,8	--	70,2	19/11/2020	15:40:33
37,2	--	36,8	--	70,5	19/11/2020	15:40:38
37,2	--	36,8	--	70,3	19/11/2020	15:40:43
37,2	--	36,8	--	69,9	19/11/2020	15:40:47
37,2	--	36,8	--	69,8	19/11/2020	15:40:53
37,2	--	36,9	--	69,8	19/11/2020	15:40:58
37,2	--	36,8	--	69,9	19/11/2020	15:41:03
37,1	--	36,8	--	71,4	19/11/2020	15:41:08
37	--	36,7	--	72,4	19/11/2020	15:41:12
36,9	--	36,6	--	73,1	19/11/2020	15:41:17
36,8	--	36,5	--	73,2	19/11/2020	15:41:23
36,8	--	36,4	--	73,2	19/11/2020	15:41:28
36,8	--	36,3	--	73,1	19/11/2020	15:41:33
36,7	--	36,3	--	72,9	19/11/2020	15:41:38
36,9	--	36,4	--	72,7	19/11/2020	15:41:43
36,9	--	36,4	--	72,7	19/11/2020	15:41:48
37	--	36,5	--	72,7	19/11/2020	15:41:53
37,1	--	36,6	--	72,5	19/11/2020	15:41:57
37,1	--	36,7	--	72,3	19/11/2020	15:42:03
37,2	--	36,7	--	72,2	19/11/2020	15:42:08
37,3	--	36,8	--	72,2	19/11/2020	15:42:12
37,4	--	36,8	--	72,3	19/11/2020	15:42:17
37,4	--	36,9	--	72,1	19/11/2020	15:42:23
37,4	--	36,9	--	72,1	19/11/2020	15:42:28
37,5	--	37	--	72,1	19/11/2020	15:42:32
37,5	--	37	--	71,9	19/11/2020	15:42:38
37,5	--	37,1	--	72,1	19/11/2020	15:42:43
37,5	--	37,1	--	71,8	19/11/2020	15:42:48
37,5	--	37,1	--	71,3	19/11/2020	15:42:52
37,6	--	37,2	--	71,5	19/11/2020	15:42:58
37,6	--	37,2	--	71,5	19/11/2020	15:43:03
37,7	--	37,2	--	71,3	19/11/2020	15:43:08
37,7	--	37,2	--	71,1	19/11/2020	15:43:13
37,7	--	37,2	--	71	19/11/2020	15:43:17
37,7	--	37,2	--	71	19/11/2020	15:43:23
37,7	--	37,2	--	71	19/11/2020	15:43:28
37,7	--	37,2	--	71,1	19/11/2020	15:43:32
37,7	--	37,2	--	71,1	19/11/2020	15:43:38
37,7	--	37,2	--	70,9	19/11/2020	15:43:42
37,7	--	37,2	--	70,6	19/11/2020	15:43:48
37,7	--	37,2	--	70,6	19/11/2020	15:43:53
37,7	--	37,2	--	70,4	19/11/2020	15:43:58
37,7	--	37,1	--	70,4	19/11/2020	15:44:02
37,7	--	37,1	--	70,3	19/11/2020	15:44:08
37,7	--	37,1	--	70,2	19/11/2020	15:44:12
37,6	--	37,1	--	70,1	19/11/2020	15:44:18
37,6	--	37,1	--	70,3	19/11/2020	15:44:22
37,5	--	37	--	70,1	19/11/2020	15:44:28
37,5	--	37	--	70	19/11/2020	15:44:33
37,5	--	37	--	69,9	19/11/2020	15:44:38
37,5	--	37	--	69,8	19/11/2020	15:44:43
37,4	--	36,9	--	69,8	19/11/2020	15:44:48
37,4	--	36,9	--	69,5	19/11/2020	15:44:53
37,4	--	36,9	--	69,4	19/11/2020	15:44:58
37,4	--	36,9	--	69,6	19/11/2020	15:45:03
37,4	--	36,9	--	69,6	19/11/2020	15:45:08
37,4	--	36,9	--	69,5	19/11/2020	15:45:12
37,4	--	36,9	--	69,3	19/11/2020	15:45:18
37,4	--	36,9	--	69,1	19/11/2020	15:45:23
37,4	--	36,9	--	69,2	19/11/2020	15:45:28
37,4	--	36,9	--	69,1	19/11/2020	15:45:32
37,3	--	36,9	--	68,9	19/11/2020	15:45:38
37,3	--	36,8	--	68,9	19/11/2020	15:45:43
37,3	--	36,8	--	68,9	19/11/2020	15:45:48
